dataset,project,path,version,codeLine,statement,varTotal,optTotal,array,bracketDepth,bracketTotal,keywordTotal,methodTotal,typeTotal,logic,lengthEle,lengthWord,depth,suspicious,accuracy
defect4j,mockito,org/mockito/internal/creation/MockSettingsImpl,6,167,"        validator.validateType(typeToMock);
",0,0,0,1,2,0,6,0,0,6,35,5,0.04693,0
defect4j,mockito,org/mockito/internal/util/MockUtil,6,27,"      return !type.isPrimitive() && !Modifier.isFinal(type.getModifiers());
",0,1,0,3,6,1,12,0,0,15,69,4,0.04685,0
defect4j,mockito,org/mockito/Mockito,6,2287,"        return new MockSettingsImpl().defaultAnswer(RETURNS_DEFAULTS);
",0,0,0,2,4,1,4,2,0,6,62,5,0.04680,0
defect4j,mockito,org/mockito/mock/SerializableMode,6,8,"@Incubating
",2,0,0,0,0,0,0,0,0,2,11,2,0.04671,0
defect4j,mockito,org/mockito/mock/SerializableMode,6,9,"public enum SerializableMode {
",2,0,0,0,1,1,0,0,0,3,30,1,0.04671,0
defect4j,mockito,org/mockito/mock/SerializableMode,6,14,"    NONE,
",2,0,0,0,0,0,0,0,0,2,5,2,0.04671,0
defect4j,mockito,org/mockito/mock/SerializableMode,6,19,"    BASIC,
",2,0,0,0,0,0,0,0,0,2,6,2,0.04671,0
defect4j,mockito,org/mockito/mock/SerializableMode,6,24,"    @Incubating
",2,0,0,0,0,0,0,0,0,2,11,3,0.04671,0
defect4j,mockito,org/mockito/internal/creation/settings/CreationSettings,6,26,"    protected Set<Class> extraInterfaces = new LinkedHashSet<Class>();
",2,0,0,1,2,1,0,8,0,11,66,2,0.04671,0
defect4j,mockito,org/mockito/internal/creation/MockSettingsImpl,6,27,"public class MockSettingsImpl<T> extends CreationSettings<T> implements MockSettings, MockCreationSettings<T> {
",4,0,0,0,1,1,0,10,0,15,111,1,0.04671,0
defect4j,mockito,org/mockito/internal/creation/settings/CreationSettings,6,31,"    protected SerializableMode serializableMode = SerializableMode.NONE;
",6,0,0,0,0,1,0,2,0,9,68,2,0.04671,0
defect4j,mockito,org/mockito/internal/creation/settings/CreationSettings,6,32,"    protected List<InvocationListener> invocationListeners = new ArrayList<InvocationListener>();
",2,0,0,1,2,1,0,8,0,11,93,2,0.04671,0
defect4j,mockito,org/mockito/internal/creation/settings/CreationSettings,6,37,"    public CreationSettings() {}
",2,0,0,2,4,1,0,0,0,3,28,2,0.04671,0
defect4j,mockito,org/mockito/internal/creation/MockSettingsImpl,6,81,"        this.defaultAnswer = defaultAnswer;
",4,0,0,0,0,0,0,0,0,5,35,4,0.04671,0
defect4j,mockito,org/mockito/internal/creation/MockSettingsImpl,6,82,"        if (defaultAnswer == null) {
",2,1,0,1,3,0,0,0,0,3,28,4,0.04671,0
defect4j,mockito,org/mockito/internal/creation/MockSettingsImpl,6,85,"        return this;
",0,0,0,0,0,1,0,0,0,0,12,3,0.04671,0
defect4j,mockito,org/mockito/Answers,6,81,"        return implementation;
",2,0,0,0,0,1,0,0,0,2,22,4,0.04653,0
defect4j,mockito,org/mockito/Mockito,6,975,"    static final MockitoCore MOCKITO_CORE = new MockitoCore();
",2,0,0,1,2,2,0,4,0,8,58,2,0.04653,0
defect4j,mockito,org/mockito/Mockito,6,986,"    public static final Answer<Object> RETURNS_DEFAULTS = Answers.RETURNS_DEFAULTS.get();
",6,0,0,1,2,3,2,4,0,15,85,2,0.04653,0
defect4j,mockito,org/mockito/Mockito,6,1018,"    public static final Answer<Object> RETURNS_SMART_NULLS = Answers.RETURNS_SMART_NULLS.get();
",6,0,0,1,2,3,2,4,0,15,91,2,0.04653,0
defect4j,mockito,org/mockito/Mockito,6,1031,"    public static final Answer<Object> RETURNS_MOCKS = Answers.RETURNS_MOCKS.get();
",6,0,0,1,2,3,2,4,0,15,79,2,0.04653,0
defect4j,mockito,org/mockito/Mockito,6,1118,"    public static final Answer<Object> RETURNS_DEEP_STUBS = Answers.RETURNS_DEEP_STUBS.get();
",6,0,0,1,2,3,2,4,0,15,89,2,0.04653,0
defect4j,mockito,org/mockito/Mockito,6,1152,"    public static final Answer<Object> CALLS_REAL_METHODS = Answers.CALLS_REAL_METHODS.get();
",6,0,0,1,2,3,2,4,0,15,89,2,0.04653,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/GloballyConfiguredAnswer,6,19,"public class GloballyConfiguredAnswer implements Answer<Object>, Serializable {
",2,0,0,0,1,1,0,6,0,9,79,1,0.04649,0
defect4j,mockito,org/mockito/Answers,6,25,"public enum Answers {
",2,0,0,0,1,1,0,0,0,3,21,1,0.04649,0
defect4j,mockito,org/mockito/internal/stubbing/answers/CallsRealMethods,6,34,"public class CallsRealMethods implements Answer<Object>, Serializable {
",2,0,0,0,1,1,0,6,0,9,71,1,0.04649,0
defect4j,mockito,org/mockito/Answers,6,34,"    RETURNS_DEFAULTS(new GloballyConfiguredAnswer()),
",2,0,0,2,4,0,0,2,0,4,49,2,0.04649,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsSmartNulls,6,36,"public class ReturnsSmartNulls implements Answer<Object>, Serializable {
",2,0,0,0,1,1,0,6,0,9,72,1,0.04649,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsSmartNulls,6,40,"    private final Answer<Object> delegate = new ReturnsMoreEmptyValues();
",2,0,0,1,2,2,0,6,0,10,69,2,0.04649,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsDeepStubs,6,43,"public class ReturnsDeepStubs implements Answer<Object>, Serializable {
",2,0,0,0,1,1,0,6,0,9,71,1,0.04649,0
defect4j,mockito,org/mockito/Answers,6,43,"    RETURNS_SMART_NULLS(new ReturnsSmartNulls()),
",2,0,0,2,4,0,0,2,0,4,45,2,0.04649,0
defect4j,mockito,org/mockito/Answers,6,52,"    RETURNS_MOCKS(new ReturnsMocks()),
",2,0,0,2,4,0,0,2,0,4,34,2,0.04649,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsSmartNulls,6,55,"    private static class ThrowsSmartNullPointer implements Answer {
",2,0,0,0,1,2,0,2,0,6,63,2,0.04649,0
defect4j,mockito,org/mockito/Answers,6,62,"    RETURNS_DEEP_STUBS(new ReturnsDeepStubs()),
",2,0,0,2,4,0,0,2,0,4,43,2,0.04649,0
defect4j,mockito,org/mockito/Answers,6,71,"    CALLS_REAL_METHODS(new CallsRealMethods())
",2,0,0,2,4,0,0,2,0,4,42,2,0.04649,0
defect4j,mockito,org/mockito/Answers,6,76,"    private Answers(Answer<Object> implementation) {
",4,0,0,1,3,1,0,4,0,9,48,2,0.04649,0
defect4j,mockito,org/mockito/Answers,6,77,"        this.implementation = implementation;
",4,0,0,0,0,0,0,0,0,5,37,4,0.04649,0
defect4j,mockito,org/mockito/Answers,6,78,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.04649,0
defect4j,mockito,org/mockito/Matchers,6,108,"    private static final MockingProgress MOCKING_PROGRESS = new ThreadSafeMockingProgress();
",2,0,0,1,2,3,0,4,0,9,88,2,0.04649,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsDeepStubs,6,163,"    private static class LazyHolder {
",2,0,0,0,1,2,0,0,0,4,33,2,0.04649,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsMocks,6,14,"public class ReturnsMocks implements Answer<Object>, Serializable {
",2,0,0,0,1,1,0,6,0,9,67,1,0.04636,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsMocks,6,17,"    private final MockitoCore mockitoCore = new MockitoCore();
",2,0,0,1,2,2,0,4,0,8,58,2,0.04636,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsMocks,6,18,"    private final Answer<Object> delegate = new ReturnsMoreEmptyValues();
",2,0,0,1,2,2,0,6,0,10,69,2,0.04636,0
defect4j,mockito,org/mockito/internal/MockitoCore,6,41,"public class MockitoCore {
",2,0,0,0,1,1,0,0,0,3,26,1,0.04636,0
defect4j,mockito,org/mockito/internal/MockitoCore,6,43,"    private final Reporter reporter = new Reporter();
",2,0,0,1,2,2,0,4,0,8,49,2,0.04636,0
defect4j,mockito,org/mockito/internal/MockitoCore,6,44,"    private final MockUtil mockUtil = new MockUtil();
",2,0,0,1,2,2,0,4,0,8,49,2,0.04636,0
defect4j,mockito,org/mockito/internal/MockitoCore,6,45,"    private final MockingProgress mockingProgress = new ThreadSafeMockingProgress();
",2,0,0,1,2,2,0,4,0,8,80,2,0.04636,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsMoreEmptyValues,6,48,"public class ReturnsMoreEmptyValues implements Answer<Object>, Serializable {
",2,0,0,0,1,1,0,6,0,9,77,1,0.04636,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsMoreEmptyValues,6,51,"    private final Answer<Object> delegate = new ReturnsEmptyValues();
",2,0,0,1,2,2,0,6,0,10,65,2,0.04636,0
defect4j,mockito,org/mockito/internal/util/ObjectMethodsGuru,6,13,"public class ObjectMethodsGuru implements Serializable {
",2,0,0,0,1,1,0,2,0,5,56,1,0.04627,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues,6,54,"public class ReturnsEmptyValues implements Answer<Object>, Serializable {
",2,0,0,0,1,1,0,6,0,9,73,1,0.04627,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues,6,57,"    ObjectMethodsGuru methodsGuru = new ObjectMethodsGuru();
",2,0,0,1,2,0,0,4,0,6,56,2,0.04627,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues,6,58,"    MockUtil mockUtil = new MockUtil();
",2,0,0,1,2,0,0,4,0,6,35,2,0.04627,0
defect4j,mockito,org/mockito/internal/progress/MockingProgressImpl,6,19,"public class MockingProgressImpl implements MockingProgress {
",2,0,0,0,1,1,0,2,0,5,61,1,0.04575,0
defect4j,mockito,org/mockito/internal/progress/MockingProgressImpl,6,21,"    private final Reporter reporter = new Reporter();
",2,0,0,1,2,2,0,4,0,8,49,2,0.04575,0
defect4j,mockito,org/mockito/internal/progress/ThreadSafeMockingProgress,6,21,"        if (mockingProgress.get() == null) {
",0,1,0,2,5,0,4,0,0,5,36,4,0.04575,0
defect4j,mockito,org/mockito/internal/progress/MockingProgressImpl,6,22,"    private final ArgumentMatcherStorage argumentMatcherStorage = new ArgumentMatcherStorageImpl();
",2,0,0,1,2,2,0,4,0,8,95,2,0.04575,0
defect4j,mockito,org/mockito/internal/progress/ArgumentMatcherStorageImpl,6,22,"public class ArgumentMatcherStorageImpl implements ArgumentMatcherStorage {
",2,0,0,0,1,1,0,2,0,5,75,1,0.04575,0
defect4j,mockito,org/mockito/internal/progress/ThreadSafeMockingProgress,6,22,"            mockingProgress.set(new MockingProgressImpl());
",0,0,0,2,4,0,4,2,0,6,47,7,0.04575,0
defect4j,mockito,org/mockito/internal/progress/ThreadSafeMockingProgress,6,24,"        return mockingProgress.get();
",0,0,0,1,2,1,4,0,0,4,29,5,0.04575,0
defect4j,mockito,org/mockito/internal/progress/MockingProgressImpl,6,26,"    private Location stubbingInProgress = null;
",2,0,0,0,0,1,0,2,0,5,43,2,0.04575,0
defect4j,mockito,org/mockito/internal/progress/ArgumentMatcherStorageImpl,6,26,"    private final Stack<LocalizedMatcher> matcherStack = new Stack<LocalizedMatcher>();
",2,0,0,1,2,2,0,8,0,12,83,2,0.04575,0
defect4j,mockito,org/mockito/internal/configuration/GlobalConfiguration,6,47,"        new GlobalConfiguration();
",0,0,0,1,2,0,0,2,0,2,26,6,0.04575,0
defect4j,mockito,org/mockito/internal/configuration/GlobalConfiguration,6,48,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.04575,0
defect4j,mockito,org/mockito/internal/progress/MockingProgressImpl,6,81,"        GlobalConfiguration.validate();
",0,0,0,1,2,0,4,0,0,4,31,5,0.04575,0
defect4j,mockito,org/mockito/internal/progress/MockingProgressImpl,6,83,"        if (verificationMode != null) {
",2,1,0,1,3,0,0,0,0,3,31,4,0.04575,0
defect4j,mockito,org/mockito/internal/progress/MockingProgressImpl,6,89,"        getArgumentMatcherStorage().validateState();
",0,0,0,2,4,0,4,0,0,4,44,5,0.04575,0
defect4j,mockito,org/mockito/internal/progress/MockingProgressImpl,6,90,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.04575,0
defect4j,mockito,org/mockito/internal/progress/MockingProgressImpl,6,109,"        return argumentMatcherStorage;
",2,0,0,0,0,1,0,0,0,2,30,4,0.04575,0
defect4j,mockito,org/mockito/internal/progress/ArgumentMatcherStorageImpl,6,112,"        if (!matcherStack.isEmpty()) {
",0,0,0,2,5,0,4,0,0,5,30,4,0.04575,0
defect4j,mockito,org/mockito/internal/progress/ArgumentMatcherStorageImpl,6,117,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.04575,0
defect4j,mockito,org/mockito/internal/progress/ThreadSafeMockingProgress,6,15,"public class ThreadSafeMockingProgress implements MockingProgress, Serializable {
",2,0,0,0,1,1,0,4,0,7,81,1,0.04550,0
defect4j,mockito,org/mockito/internal/progress/ThreadSafeMockingProgress,6,18,"    private static final ThreadLocal<MockingProgress> mockingProgress = new ThreadLocal<MockingProgress>();
",2,0,0,1,2,3,0,8,0,13,103,2,0.04550,0
defect4j,mockito,org/mockito/configuration/DefaultMockitoConfiguration,6,20,"public class DefaultMockitoConfiguration implements IMockitoConfiguration {
",2,0,0,0,1,1,0,2,0,5,75,1,0.04550,0
defect4j,mockito,org/mockito/internal/util/MockUtil,6,22,"public class MockUtil {
",2,0,0,0,1,1,0,0,0,3,23,1,0.04550,0
defect4j,mockito,org/mockito/internal/configuration/GlobalConfiguration,6,22,"    private static final ThreadLocal<IMockitoConfiguration> GLOBAL_CONFIGURATION = new ThreadLocal<IMockitoConfiguration>();
",2,0,0,1,2,3,0,8,0,13,120,2,0.04550,0
defect4j,mockito,org/mockito/internal/util/MockUtil,6,24,"    private static final MockMaker mockMaker = Plugins.getMockMaker();
",2,0,0,1,2,3,4,2,0,11,66,2,0.04550,0
defect4j,mockito,org/mockito/internal/configuration/plugins/Plugins,6,27,"        return registry.getMockMaker();
",0,0,0,1,2,1,4,0,0,4,31,5,0.04550,0
defect4j,mockito,org/mockito/internal/configuration/GlobalConfiguration,6,29,"    public GlobalConfiguration() {
",2,0,0,1,3,1,0,0,0,3,30,2,0.04550,0
defect4j,mockito,org/mockito/internal/configuration/GlobalConfiguration,6,31,"        if (GLOBAL_CONFIGURATION.get() == null) {
",0,1,0,2,5,0,4,0,0,5,41,4,0.04550,0
defect4j,mockito,org/mockito/internal/configuration/GlobalConfiguration,6,32,"            GLOBAL_CONFIGURATION.set(createConfig());
",0,0,0,2,4,0,6,0,0,6,41,7,0.04550,0
defect4j,mockito,org/mockito/internal/configuration/plugins/PluginRegistry,6,33,"        return mockMaker;
",2,0,0,0,0,1,0,0,0,2,17,4,0.04550,0
defect4j,mockito,org/mockito/internal/configuration/GlobalConfiguration,6,34,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.04550,0
defect4j,mockito,org/mockito/internal/configuration/GlobalConfiguration,6,37,"        IMockitoConfiguration defaultConfiguration = new DefaultMockitoConfiguration();
",2,0,0,1,2,0,0,4,0,6,79,4,0.04550,0
defect4j,mockito,org/mockito/internal/configuration/GlobalConfiguration,6,38,"        IMockitoConfiguration config = new ClassPathLoader().loadConfiguration();
",2,0,0,2,4,0,2,4,0,8,73,4,0.04550,0
defect4j,mockito,org/mockito/internal/configuration/GlobalConfiguration,6,39,"        if (config != null) {
",2,1,0,1,3,0,0,0,0,3,21,4,0.04550,0
defect4j,mockito,org/mockito/internal/configuration/GlobalConfiguration,6,40,"            return config;
",2,0,0,0,0,1,0,0,0,2,14,6,0.04550,0
defect4j,mockito,org/mockito/internal/configuration/ClassPathLoader,6,56,"public class ClassPathLoader {
",2,0,0,0,1,1,0,0,0,3,30,1,0.04550,0
defect4j,mockito,org/mockito/internal/configuration/ClassPathLoader,6,68,"            configClass = (Class) Class.forName(MOCKITO_CONFIGURATION_CLASS_NAME);
",2,0,0,2,4,0,6,2,0,11,70,6,0.04550,0
defect4j,mockito,org/mockito/internal/configuration/ClassPathLoader,6,72,"        }
",0,0,0,0,1,0,0,0,0,0,1,3,0.04550,0
defect4j,mockito,org/mockito/internal/configuration/ClassPathLoader,6,75,"            return (IMockitoConfiguration) configClass.newInstance();
",0,0,0,2,4,1,4,2,0,6,57,7,0.04550,0
defect4j,mockito,org/mockito/internal/configuration/plugins/DefaultPluginSwitch,6,5,"class DefaultPluginSwitch implements PluginSwitch {
",2,0,0,0,1,0,0,2,0,4,51,1,0.04545,0
defect4j,mockito,org/mockito/internal/configuration/plugins/PluginRegistry,6,7,"class PluginRegistry {
",2,0,0,0,1,0,0,0,0,2,22,1,0.04545,0
defect4j,mockito,org/mockito/internal/exceptions/stacktrace/DefaultStackTraceCleanerProvider,6,9,"public class DefaultStackTraceCleanerProvider implements StackTraceCleanerProvider {
",2,0,0,0,1,1,0,2,0,5,84,1,0.04545,0
defect4j,mockito,org/mockito/internal/configuration/plugins/PluginRegistry,6,9,"    private final PluginSwitch pluginSwitch
",2,0,0,0,0,2,0,2,0,6,39,2,0.04545,0
defect4j,mockito,org/mockito/internal/configuration/plugins/Plugins,6,11,"    private static PluginRegistry registry = new PluginRegistry();
",2,0,0,1,2,2,0,4,0,8,62,2,0.04545,0
defect4j,mockito,org/mockito/internal/configuration/plugins/PluginRegistry,6,12,"    private final MockMaker mockMaker
",2,0,0,0,0,2,0,2,0,6,33,2,0.04545,0
defect4j,mockito,org/mockito/internal/configuration/plugins/PluginFinder,6,14,"    public PluginFinder(PluginSwitch pluginSwitch) {
",4,0,0,1,3,1,0,2,0,7,48,2,0.04545,0
defect4j,mockito,org/mockito/internal/configuration/plugins/PluginRegistry,6,15,"    private final StackTraceCleanerProvider stackTraceCleanerProvider
",2,0,0,0,0,2,0,2,0,6,65,2,0.04545,0
defect4j,mockito,org/mockito/internal/configuration/plugins/PluginFinder,6,15,"        this.pluginSwitch = pluginSwitch;
",4,0,0,0,0,0,0,0,0,5,33,4,0.04545,0
defect4j,mockito,org/mockito/internal/configuration/plugins/PluginLoader,6,16,"    public PluginLoader(PluginSwitch pluginSwitch) {
",4,0,0,1,3,1,0,2,0,7,48,2,0.04545,0
defect4j,mockito,org/mockito/internal/util/collections/Iterables,6,16,"        List<T> out = new LinkedList<T>();
",2,0,0,1,2,0,0,8,0,10,34,4,0.04545,0
defect4j,mockito,org/mockito/internal/configuration/plugins/PluginFinder,6,16,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.04545,0
defect4j,mockito,org/mockito/internal/configuration/plugins/PluginLoader,6,17,"        this.pluginSwitch = pluginSwitch;
",4,0,0,0,0,0,0,0,0,5,33,4,0.04545,0
defect4j,mockito,org/mockito/internal/util/collections/Iterables,6,17,"        while(in.hasMoreElements()) {
",0,0,0,2,5,0,4,0,0,4,29,5,0.04545,0
defect4j,mockito,org/mockito/internal/configuration/plugins/PluginLoader,6,18,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.04545,0
defect4j,mockito,org/mockito/internal/configuration/plugins/PluginFinder,6,19,"        for (URL resource : resources) {
",4,0,0,1,3,0,0,2,0,6,32,4,0.04545,0
defect4j,mockito,org/mockito/internal/creation/cglib/CglibMockMaker,6,19,"public class CglibMockMaker implements MockMaker {
",2,0,0,0,1,1,0,2,0,5,50,1,0.04545,0
defect4j,mockito,org/mockito/internal/util/collections/Iterables,6,20,"        return out;
",2,0,0,0,0,1,0,0,0,2,11,4,0.04545,0
defect4j,mockito,org/mockito/internal/configuration/plugins/PluginLoader,6,24,"        T plugin = loadImpl(pluginType);
",2,0,0,1,2,0,4,2,0,8,32,4,0.04545,0
defect4j,mockito,org/mockito/internal/configuration/plugins/PluginLoader,6,25,"        if (plugin != null) {
",2,1,0,1,3,0,0,0,0,3,21,4,0.04545,0
defect4j,mockito,org/mockito/internal/configuration/plugins/PluginLoader,6,33,"            return pluginType.cast(Class.forName(defaultPluginClassName).newInstance());
",0,0,0,3,6,1,12,0,0,12,76,7,0.04545,0
defect4j,mockito,org/mockito/internal/configuration/plugins/PluginFinder,6,39,"        return null;
",0,0,0,0,0,1,0,0,0,0,12,3,0.04545,0
defect4j,mockito,org/mockito/internal/configuration/plugins/PluginLoader,6,46,"        ClassLoader loader = Thread.currentThread().getContextClassLoader();
",2,0,0,2,4,0,6,2,0,10,68,4,0.04545,0
defect4j,mockito,org/mockito/internal/configuration/plugins/PluginLoader,6,47,"        if (loader == null) {
",2,1,0,1,3,0,0,0,0,3,21,4,0.04545,0
defect4j,mockito,org/mockito/exceptions/Reporter,6,47,"public class Reporter {
",2,0,0,0,1,1,0,0,0,3,23,1,0.04545,0
defect4j,mockito,org/mockito/internal/configuration/plugins/PluginLoader,6,52,"            resources = loader.getResources(""mockito-extensions/"" + service.getName());
",2,1,0,2,4,0,8,0,0,13,75,6,0.04545,0
defect4j,mockito,org/mockito/internal/configuration/plugins/PluginLoader,6,55,"        }
",0,0,0,0,1,0,0,0,0,0,1,3,0.04545,0
defect4j,mockito,org/mockito/internal/configuration/plugins/PluginLoader,6,58,"            String foundPluginClass = new PluginFinder(pluginSwitch).findPluginClass(Iterables.toIterable(resources));
",4,0,0,3,6,0,8,4,0,16,106,6,0.04545,0
defect4j,mockito,org/mockito/internal/configuration/plugins/PluginLoader,6,59,"            if (foundPluginClass != null) {
",2,1,0,1,3,0,0,0,0,3,31,6,0.04545,0
defect4j,mockito,org/mockito/internal/configuration/plugins/PluginLoader,6,64,"            return null;
",0,0,0,0,0,1,0,0,0,0,12,3,0.04545,0
defect4j,mockito,org/mockito/internal/invocation/InvocationMatcher,6,114,"        return false;
",0,0,0,0,0,1,0,0,0,1,13,4,0.04444,0
